uniqueId,date,name,school,type,rating,tuition_fee,acceptance_rate
134289271202256,2022-11-10,MAN4382,Yale,non-Stem,2,23927,81.73
134289271201632,2022-12-30,LAW102,Wharton,non-Stem,2,20675,83.71
134289271201392,2022-07-23,MAN6332,Yale,non-Stem,1,24768,99.53
134289271202064,2022-08-31,LAW102,Wharton,non-Stem,2,15821,62.44
134289271202208,2022-12-03,LAW102,Wharton,non-Stem,1,17674,85.38
134289271200480,2022-09-07,LAW342,Wharton,non-Stem,1,23461,
134289271200384,2022-08-26,LAW102,Wharton,non-Stem,1,24838,79.02
134289271200336,2022-10-21,CS6332,Caltech,Stem,1,26050,80.05
134289271202304,,LAW342,Wharton,non-Stem,1,29596,96.36
134289271201344,2022-10-20,LAW102,Wharton,non-Stem,2,18895,83.06
134289271199808,2022-11-16,LAW302,Wharton,non-Stem,1,20587,89.11
134289271200960,2022-08-24,LAW302,Wharton,non-Stem,1,23918,89.33
134289271199184,2022-12-28,CS6382,Caltech,Stem,3,17091,71.4
134289271201296,2022-07-25,LAW302,Wharton,non-Stem,3,27607,
134289271200000,2022-11-14,LAW302,Wharton,non-Stem,,22594,77.68
134289271199904,,CS6382,Caltech,Stem,1,19117,80.9
134289271199952,2022-04-23,CS6332,Caltech,Stem,3,26072,93.19
134289271201056,2022-11-29,MAN4382,Yale,non-Stem,3,19527,98.7
134289271200720,2022-06-16,CS6382,Caltech,Stem,3,22847,89.52
134289271200768,2022-11-21,LAW102,Wharton,non-Stem,1,27937,
134289271200816,2022-08-08,CS4382,Caltech,Stem,3,20684,72.81
134289271200672,2022-08-27,MAN6382,Yale,non-Stem,3,25827,84.5
134289271199280,2022-12-03,LAW102,Wharton,non-Stem,1,19451,74.04
134289271199232,2022-10-16,LAW102,Wharton,non-Stem,2,17330,82.71
134289271199328,2022-10-03,MAN4382,Yale,non-Stem,3,25265,84.15
134289271199472,2022-11-14,CS4382,Caltech,Stem,2,26560,73.75
134289271199376,2022-10-20,LAW102,Wharton,non-Stem,2,17315,81.48
134289271199664,2022-11-17,CS6382,Caltech,Stem,1,24574,93.56
134289271199616,,CS6332,Caltech,Stem,2,22879,63.17
134289271199568,2022-09-06,MAN4382,Yale,non-Stem,1,28093,93.66
134289271199520,2022-10-08,CS6332,Caltech,Stem,2,17475,61.41
134289271199136,,MAN4382,Yale,non-Stem,1,,84.22
134289271199088,2022-10-09,MAN6332,Yale,non-Stem,2,18411,78.9
134289271199040,2022-09-22,CS6382,Caltech,Stem,4,23666,82.21
134289271198992,2022-06-12,LAW342,Wharton,non-Stem,1,,65.59
134289271198896,2022-06-11,LAW102,Wharton,non-Stem,1,21621,75.0
134289271198848,2022-04-30,MAN6382,Yale,non-Stem,2,,67.17
134289271198800,2022-04-04,LAW342,Wharton,non-Stem,2,24601,83.53
134289271198752,2022-09-10,CS4382,Caltech,Stem,2,19354,76.17
134289271198704,2022-12-16,MAN6332,Yale,non-Stem,3,22762,94.69
134289271198656,,CS4382,Caltech,Stem,2,26887,77.09
134289271198608,2022-11-22,MAN4382,Yale,non-Stem,4,20026,86.61
134289271198560,2022-12-13,MAN4382,Yale,non-Stem,3,,97.97
134289271198512,2022-09-08,LAW342,Wharton,non-Stem,3,27462,79.49
134289271198464,2022-12-16,CS4382,Caltech,Stem,3,27431,87.56
134289271198416,2022-08-20,MAN6382,Yale,non-Stem,2,26948,77.78
134289271198368,2022-06-15,CS6382,Caltech,Stem,2,25565,79.89
134289271198320,2022-07-10,MAN4382,Yale,non-Stem,3,21763,71.54
134289271198272,2022-10-22,CS6382,Caltech,Stem,2,21933,75.15
134289271198224,2022-06-13,CS6382,Caltech,Stem,2,20858,60.77
134289271198176,2022-07-15,CS6382,Caltech,Stem,1,22272,83.13
134289271198128,,MAN6382,Yale,non-Stem,3,21687,67.56
134289271198080,2022-10-01,MAN4382,Yale,non-Stem,4,22448,93.1
134289271198032,2022-08-21,LAW342,Wharton,non-Stem,1,24956,87.59
134289271197984,2022-10-15,CS6332,Caltech,Stem,1,22040,87.89
134289271197936,2022-03-22,CS4382,Caltech,Stem,2,21603,73.16
134289271197408,2022-04-23,CS4382,Caltech,Stem,2,20676,85.09
134289271197360,2022-11-20,CS6382,Caltech,Stem,1,25193,80.96
134289271197312,2022-12-19,MAN6332,Yale,non-Stem,,19090,75.28
134289271197264,,LAW102,Wharton,non-Stem,2,17408,84.07
134289271197216,2022-10-22,CS6382,Caltech,Stem,2,19097,84.43
134289271197168,2022-09-23,MAN6332,Yale,non-Stem,3,15974,96.8
134289271197120,2022-09-22,MAN4382,Yale,non-Stem,3,21349,94.11
134289271197072,2022-09-26,MAN6382,Yale,non-Stem,2,28357,86.05
134289271197024,2022-12-31,MAN6332,Yale,non-Stem,4,20909,86.55
134289271196976,2022-12-26,MAN6382,Yale,non-Stem,1,27143,64.68
134289271196928,2022-10-22,CS4382,Caltech,Stem,2,23349,92.92
134289271196880,2022-12-25,MAN6332,Yale,non-Stem,2,28492,94.86
134289271196832,2022-03-13,MAN6332,Yale,non-Stem,1,20664,74.54
134289271196784,2022-07-12,CS6382,Caltech,Stem,3,17627,82.09
134289271196736,2022-12-10,LAW342,Wharton,non-Stem,2,16670,86.18
134289271196688,2022-11-30,CS6332,Caltech,Stem,2,21799,85.93
134289271196640,2022-08-05,CS4382,Caltech,Stem,3,21271,88.14
134289271196592,2022-12-24,LAW102,Wharton,non-Stem,3,23341,68.76
134289271196544,2022-07-24,LAW302,Wharton,non-Stem,2,28187,88.14
134289271196496,2022-10-23,LAW102,Wharton,non-Stem,1,20880,90.28
134289271196448,2022-06-16,LAW102,Wharton,non-Stem,3,23579,71.99
134289271196400,2022-07-23,LAW302,Wharton,non-Stem,2,15635,82.6
134289271196352,,MAN4382,Yale,non-Stem,2,20766,79.45
134289271196304,2022-09-18,MAN6332,Yale,non-Stem,1,23107,77.05
134289271196256,2022-08-15,LAW342,Wharton,non-Stem,2,20985,90.23
134289271196208,,LAW302,Wharton,non-Stem,1,20137,78.61
134289271196160,2022-08-16,CS4382,Caltech,Stem,2,28738,67.23
134289271196112,2022-10-25,CS6382,Caltech,Stem,3,24381,83.15
134289271196064,2022-10-07,CS4382,Caltech,Stem,3,20142,66.44
134289271196016,2022-10-25,CS6382,Caltech,Stem,1,24518,
134289271195968,2022-12-12,CS4382,Caltech,Stem,3,29429,72.86
134289271195920,2022-07-14,MAN4382,Yale,non-Stem,1,23606,87.82
134289271195728,2022-10-01,LAW102,Wharton,non-Stem,1,21932,62.91
134289271195680,2022-12-17,LAW302,Wharton,non-Stem,2,25303,95.97
134289271195632,2022-09-24,CS4382,Caltech,Stem,1,22583,92.62
134289271195584,2022-03-23,LAW302,Wharton,non-Stem,3,16214,75.92
134289271195536,2022-09-23,MAN6332,Yale,non-Stem,3,19499,78.86
134289271195488,2022-08-22,MAN6332,Yale,non-Stem,1,22478,64.21
134289271195440,2022-05-09,LAW102,Wharton,non-Stem,1,26685,83.51
134289271195392,2022-08-08,CS6382,Caltech,Stem,2,18094,87.4
134289271195344,2022-11-04,LAW342,Wharton,non-Stem,3,18414,91.45
134289271195296,2022-12-14,CS6332,Caltech,Stem,2,21296,68.84
134289271195248,2022-06-27,LAW302,Wharton,non-Stem,2,18768,85.99
134289271195200,2022-12-10,LAW342,Wharton,non-Stem,2,28485,65.49
134289271195152,2022-12-05,MAN6382,Yale,non-Stem,2,16751,98.6
134289271195104,2022-12-20,MAN6382,Yale,non-Stem,1,25730,82.77
134289271195056,2022-12-17,MAN4382,Yale,non-Stem,1,17765,91.31
134289271195008,2022-09-13,LAW342,Wharton,non-Stem,3,20974,72.31
134289271194864,2022-11-03,CS6332,Caltech,Stem,2,21168,
134289271194816,2022-10-07,CS6332,Caltech,Stem,4,29448,71.26
134289271194768,2022-12-01,CS6332,Caltech,Stem,2,26090,78.79
134289271194720,2022-12-14,MAN6332,Yale,non-Stem,2,26992,81.7
134289271194672,2022-05-14,CS4382,Caltech,Stem,2,24005,79.96
134289271194624,2022-07-15,CS4382,Caltech,Stem,2,16529,66.34
134289271194576,2022-10-30,MAN6332,Yale,non-Stem,2,21324,65.79
134289271194528,2022-09-01,LAW302,Wharton,non-Stem,,20001,66.77
134289271194480,,CS4382,Caltech,Stem,1,,93.0
134289271194432,2022-05-22,CS6332,Caltech,Stem,3,27707,83.57
134289271194384,2022-12-08,LAW102,Wharton,non-Stem,1,26903,82.24
134289271194336,2022-10-12,LAW102,Wharton,non-Stem,1,22327,79.65
134289271194240,2022-11-05,LAW102,Wharton,non-Stem,1,19500,62.63
134289271194192,2022-11-08,LAW302,Wharton,non-Stem,4,27400,73.49
134289271194048,2022-12-22,MAN6332,Yale,non-Stem,1,21070,87.03
134289271193952,2022-11-12,MAN4382,Yale,non-Stem,2,17609,73.49
134289271202352,2022-12-25,LAW342,Wharton,non-Stem,2,16237,82.13
134289271202400,2022-12-24,LAW342,Wharton,non-Stem,3,22583,78.0
134289271202448,2022-12-11,CS6332,Caltech,Stem,3,20864,
134289271202496,2022-12-16,LAW302,Wharton,non-Stem,2,20387,97.67
134289271202544,2022-04-16,CS4382,Caltech,Stem,2,22736,81.4
134289271202592,2022-12-21,CS6332,Caltech,Stem,2,25356,99.86
134289271202640,2022-12-12,CS6332,Caltech,Stem,3,23725,86.08
134289271202688,2022-11-14,LAW342,Wharton,non-Stem,1,19224,81.59
134289271202736,2022-11-22,MAN6332,Yale,non-Stem,2,,84.64
134289271202784,2022-04-19,LAW102,Wharton,non-Stem,,18387,73.02
134289271202832,2022-12-21,MAN6332,Yale,non-Stem,2,16288,90.66
134289271202880,,LAW342,Wharton,non-Stem,1,16664,82.6
134289271202928,2022-10-08,CS6382,Caltech,Stem,1,19765,61.26
134289271202976,2022-11-04,MAN6382,Yale,non-Stem,1,26836,80.54
134289271203024,2022-10-21,MAN6332,Yale,non-Stem,1,18511,75.79
134289271203072,2022-11-24,MAN4382,Yale,non-Stem,1,21173,75.21
134289271203120,2022-12-29,MAN6332,Yale,non-Stem,1,29781,68.95
134289271203168,2022-05-31,CS4382,Caltech,Stem,1,18383,85.68
134289271203216,2022-04-18,MAN6332,Yale,non-Stem,2,,71.25
134289271203264,2022-12-17,MAN6382,Yale,non-Stem,3,18743,76.4
134289271203312,2022-12-11,MAN4382,Yale,non-Stem,1,27336,67.05
134289271203360,2022-12-12,LAW342,Wharton,non-Stem,2,,94.79
134289271203408,2022-08-01,CS6382,Caltech,Stem,3,24343,85.91
134289271203456,2022-12-14,LAW302,Wharton,non-Stem,1,26240,81.24
134289271203504,2022-11-30,LAW102,Wharton,non-Stem,2,23145,76.74
134289271203552,2022-12-16,CS4382,Caltech,Stem,,,86.38
134289271203600,2022-08-03,LAW102,Wharton,non-Stem,2,25370,71.46
134289271203648,2022-09-16,LAW102,Wharton,non-Stem,1,28462,76.71
134289271203696,2022-11-17,LAW302,Wharton,non-Stem,,22300,76.22
134289271203744,2022-09-02,MAN6382,Yale,non-Stem,1,16326,77.34
134289271203792,2022-08-13,CS4382,Caltech,Stem,4,22598,70.9
134289271203840,2022-03-28,LAW102,Wharton,non-Stem,2,25525,80.67
134289271203888,2022-12-24,CS6382,Caltech,Stem,3,20843,91.18
134289271203936,2022-10-10,LAW342,Wharton,non-Stem,2,22934,97.03
134289271203984,2022-12-20,CS6332,Caltech,Stem,3,17086,68.22
134289271204032,2022-08-22,MAN6332,Yale,non-Stem,1,21557,91.32
134289271204080,2022-06-04,LAW102,Wharton,non-Stem,3,23130,65.07
134289271204128,2022-11-14,MAN6382,Yale,non-Stem,2,20282,88.73
134289271204176,2022-10-09,LAW302,Wharton,non-Stem,1,25245,76.07
134289271204224,2022-10-17,MAN6382,Yale,non-Stem,2,22885,96.89
134289271204272,2022-12-02,CS6382,Caltech,Stem,2,24306,88.59
134289271204320,2022-09-20,LAW302,Wharton,non-Stem,2,19433,60.69
134289271204368,,LAW102,Wharton,non-Stem,2,17436,92.85
134289271204416,2023-01-01,CS4382,Caltech,Stem,1,19219,98.59
134289271204464,2022-11-22,MAN6332,Yale,non-Stem,2,19342,
134289271204512,2022-10-10,MAN4382,Yale,non-Stem,2,25916,88.23
134289271204560,2022-06-28,CS6382,Caltech,Stem,3,26112,88.1
134289271204608,2022-12-04,MAN6332,Yale,non-Stem,1,29722,62.03
134289271204656,2022-12-12,LAW342,Wharton,non-Stem,1,17571,91.47
134289271204704,2022-12-21,CS4382,Caltech,Stem,1,17236,78.52
134289271204752,2022-05-31,LAW302,Wharton,non-Stem,1,25597,80.02
134289271204800,2022-12-04,LAW302,Wharton,non-Stem,,23771,74.32
134289271204848,2022-04-11,CS4382,Caltech,Stem,1,25669,70.32
134289271204896,2022-11-01,MAN6382,Yale,non-Stem,1,29087,79.26
134289271204944,2022-07-28,MAN6382,Yale,non-Stem,1,21837,64.7
134289271204992,2022-06-10,LAW102,Wharton,non-Stem,3,25757,77.39
134289271205040,2022-12-13,MAN6332,Yale,non-Stem,3,21330,65.76
134289271205088,2022-10-24,MAN4382,Yale,non-Stem,3,24648,73.72
134289271205136,2022-07-02,LAW342,Wharton,non-Stem,1,27229,77.57
134289271205184,2022-11-10,CS6382,Caltech,Stem,3,18026,76.12
134289271205232,2022-08-18,MAN6382,Yale,non-Stem,2,19204,78.58
134289271205280,2022-07-29,LAW302,Wharton,non-Stem,1,22601,
134289271205328,2022-04-30,LAW302,Wharton,non-Stem,1,27540,84.17
134289271205376,2022-12-02,CS4382,Caltech,Stem,1,23875,93.15
134289271205424,2022-12-26,LAW102,Wharton,non-Stem,4,19174,71.24
134289271205472,2022-11-04,CS4382,Caltech,Stem,3,25821,91.29
134289271205520,2022-08-17,CS6332,Caltech,Stem,1,16680,80.67
134289271205568,2022-12-16,LAW302,Wharton,non-Stem,1,29037,71.65
134289271205616,2022-07-26,LAW102,Wharton,non-Stem,2,23614,73.83
134289271205664,2022-12-21,LAW102,Wharton,non-Stem,2,25292,84.66
134289271205712,2022-12-25,MAN6332,Yale,non-Stem,1,19871,87.98
134289271205760,2022-05-14,LAW102,Wharton,non-Stem,3,21307,62.32
134289271205808,,LAW102,Wharton,non-Stem,2,16740,89.2
134289271205856,2022-10-17,CS6332,Caltech,Stem,1,26531,90.11
134289271205904,2022-09-01,CS4382,Caltech,Stem,3,21345,80.57
134289271205952,2022-12-07,LAW302,Wharton,non-Stem,2,17422,77.27
134289271206000,2022-02-10,CS4382,Caltech,Stem,1,17765,
134289271206048,2022-10-02,LAW342,Wharton,non-Stem,2,24217,95.9
134289271206096,2022-09-06,LAW302,Wharton,non-Stem,4,25573,82.4
134289271206144,2022-12-15,MAN6382,Yale,non-Stem,3,25105,91.99
134289271206192,2022-11-08,MAN6332,Yale,non-Stem,1,17843,79.69
134289271206240,2022-07-19,MAN6382,Yale,non-Stem,1,17618,79.95
134289271206288,2022-12-20,LAW342,Wharton,non-Stem,3,22326,65.31
134289271206336,2022-09-20,CS6382,Caltech,Stem,2,29773,66.95
134289271206384,2022-08-28,LAW342,Wharton,non-Stem,1,26890,73.01
134289271206432,2022-08-03,LAW102,Wharton,non-Stem,1,23804,86.51
134289271206480,2022-05-07,CS6332,Caltech,Stem,2,,82.72
134289271206528,2022-12-14,LAW302,Wharton,non-Stem,1,21730,71.7
134289271206576,2022-11-22,MAN6332,Yale,non-Stem,1,24567,64.6
134289271206624,2022-12-26,CS6382,Caltech,Stem,2,,83.75
134289271206672,2022-10-22,MAN6382,Yale,non-Stem,2,26309,74.27
134289271206720,2022-12-18,CS6382,Caltech,Stem,1,23962,75.34
134289271206768,2022-11-03,CS6332,Caltech,Stem,2,21494,78.1
134289271206816,2022-10-15,LAW302,Wharton,non-Stem,2,17631,84.64
134289271206864,2022-05-25,MAN6332,Yale,non-Stem,3,27872,79.23
134289271206912,2022-07-16,CS4382,Caltech,Stem,2,24661,82.55
134289271206960,2022-10-18,CS4382,Caltech,Stem,3,19215,78.53
134289271207008,2022-11-26,CS4382,Caltech,Stem,3,28479,72.17
134289271207056,2022-09-18,LAW302,Wharton,non-Stem,2,27451,72.33
134289271207104,2022-03-16,LAW302,Wharton,non-Stem,1,24058,
134289271207152,,LAW342,Wharton,non-Stem,3,26832,65.49
134289271207200,2022-11-20,CS6382,Caltech,Stem,1,25554,90.4
134289271207248,,LAW302,Wharton,non-Stem,2,21149,81.07
134289271207296,2022-09-01,MAN4382,Yale,non-Stem,1,20074,81.76
134289271207344,2022-11-25,LAW302,Wharton,non-Stem,2,17568,97.52
134289271207392,2022-09-04,CS6382,Caltech,Stem,2,18531,80.85
134289271207440,2022-08-02,CS4382,Caltech,Stem,1,,74.63
134289271207488,,MAN6332,Yale,non-Stem,2,23957,84.18
134289271207536,2022-12-11,CS4382,Caltech,Stem,1,16456,70.52
134289271207584,2022-12-16,LAW302,Wharton,non-Stem,2,23101,70.14
134289271207632,2022-12-16,MAN4382,Yale,non-Stem,2,15984,85.41
134289271207680,2022-10-10,LAW102,Wharton,non-Stem,4,16339,86.36
134289271207728,2022-11-22,CS4382,Caltech,Stem,1,27851,68.68
134289271207776,2022-07-31,CS4382,Caltech,Stem,3,22890,93.36
134289271207824,2022-08-18,LAW302,Wharton,non-Stem,2,25256,83.77
134289271207872,2022-11-17,LAW342,Wharton,non-Stem,1,26423,82.43
134289271207920,2022-11-18,LAW302,Wharton,non-Stem,1,25025,67.12
134289271207968,2022-10-18,CS4382,Caltech,Stem,3,24623,93.11
134289271208016,2022-12-20,LAW102,Wharton,non-Stem,2,,73.92
134289271208064,,LAW102,Wharton,non-Stem,3,24749,67.24
134289271208112,2022-08-25,CS6382,Caltech,Stem,2,27656,90.39
134289271208160,2022-11-20,MAN4382,Yale,non-Stem,2,16430,95.89
134289271208208,2022-09-07,MAN6332,Yale,non-Stem,1,25618,71.12
134289271208256,2022-10-23,MAN6332,Yale,non-Stem,1,17889,84.81
134289271208304,2022-11-27,LAW342,Wharton,non-Stem,2,15866,71.0
134289271208352,2022-12-18,LAW302,Wharton,non-Stem,2,,98.97
134289271208400,2022-07-17,MAN6332,Yale,non-Stem,2,25057,69.87
134289271208448,2022-11-07,MAN6332,Yale,non-Stem,3,21358,75.02
134289271208496,2022-12-17,MAN6332,Yale,non-Stem,2,27894,74.84
134289271208544,2022-03-23,MAN4382,Yale,non-Stem,4,22930,92.45
134289271208592,2022-05-19,MAN4382,Yale,non-Stem,2,23566,85.28
134289271208640,2022-07-04,MAN4382,Yale,non-Stem,,22829,84.02
134289271208688,2022-08-22,LAW302,Wharton,non-Stem,3,20574,92.87
134289271208736,2022-09-04,MAN6382,Yale,non-Stem,1,20643,81.38
134289271208784,2022-12-11,LAW342,Wharton,non-Stem,1,20062,76.05
134289271208832,2022-09-17,LAW302,Wharton,non-Stem,2,17493,82.87
134289271208880,2022-08-27,MAN6382,Yale,non-Stem,2,20304,67.67
134289271208928,2022-05-05,LAW342,Wharton,non-Stem,1,25929,79.56
134289271208976,2022-11-25,LAW302,Wharton,non-Stem,2,29144,81.45
134289271209024,2022-10-28,LAW342,Wharton,non-Stem,2,17729,87.34
134289271209072,2022-11-10,MAN6382,Yale,non-Stem,2,23634,96.16
134289271209120,2022-08-02,LAW342,Wharton,non-Stem,2,21593,97.8
134289271209168,2022-10-23,CS6382,Caltech,Stem,2,16372,90.62
134289271209216,2022-11-24,CS6332,Caltech,Stem,1,23265,85.97
134289271209264,2022-03-30,CS4382,Caltech,Stem,3,15536,88.28
134289271209312,2022-09-25,MAN4382,Yale,non-Stem,2,20097,96.5
134289271209360,2022-10-21,CS6332,Caltech,Stem,1,28674,97.51
134289271209408,2022-07-26,LAW342,Wharton,non-Stem,2,15508,81.52
134289271209456,2022-10-10,MAN4382,Yale,non-Stem,,19628,99.73
134289271209504,2022-09-12,LAW102,Wharton,non-Stem,1,19798,72.95
134289271209552,2022-12-17,CS6332,Caltech,Stem,2,17592,65.18
134289271209600,2022-07-15,MAN4382,Yale,non-Stem,2,19256,80.12
134289271209648,2022-08-22,CS6332,Caltech,Stem,2,25662,81.6
134289271209696,2022-12-29,CS6332,Caltech,Stem,4,22676,73.65
134289271209744,2022-12-15,LAW102,Wharton,non-Stem,4,24137,85.33
134289271209792,2022-10-24,CS6332,Caltech,Stem,1,21839,66.43
134289271209840,2022-11-17,CS6332,Caltech,Stem,3,24857,75.14
134289271209888,2022-11-15,MAN6382,Yale,non-Stem,2,,92.43
134289271209936,2022-10-11,CS6382,Caltech,Stem,3,21961,84.41
134289279328336,,CS4382,Caltech,Stem,3,27241,72.19
134289279327712,2022-11-25,LAW302,Wharton,non-Stem,2,24498,91.82
134289279329584,2022-07-30,LAW342,Wharton,non-Stem,1,24764,77.75
134289279329632,2022-11-05,MAN4382,Yale,non-Stem,2,27104,
134289279325696,2022-10-13,MAN6332,Yale,non-Stem,3,27581,85.98
134289279325312,2022-12-01,LAW102,Wharton,non-Stem,3,,73.27
134289279325360,2022-10-01,LAW342,Wharton,non-Stem,1,17166,81.48
134289279325264,2022-08-27,LAW342,Wharton,non-Stem,2,21898,94.09
134289279324832,2022-10-29,LAW102,Wharton,non-Stem,1,15764,80.97
134289279321712,2022-11-21,MAN4382,Yale,non-Stem,2,21978,80.63
134289279330160,2022-11-21,MAN6332,Yale,non-Stem,2,15253,63.35
134289279331552,2022-08-14,LAW342,Wharton,non-Stem,3,23429,65.28
134289279331888,2022-10-31,MAN4382,Yale,non-Stem,3,26622,75.33
134289279331600,2022-07-18,LAW302,Wharton,non-Stem,2,28080,89.16
134289279330688,2022-11-02,LAW302,Wharton,non-Stem,3,22859,74.82
134289279330784,2022-12-14,MAN6382,Yale,non-Stem,1,23448,62.7
134289279330736,,MAN4382,Yale,non-Stem,2,21210,82.81
134289279325408,2022-10-29,MAN6382,Yale,non-Stem,2,22629,93.8
134289279325504,2022-11-09,CS6332,Caltech,Stem,2,26565,91.91
134289279325120,2022-12-05,LAW102,Wharton,non-Stem,3,27387,83.05
134289279325216,2022-03-07,LAW302,Wharton,non-Stem,2,18329,84.8
134289279325168,2022-11-20,CS6382,Caltech,Stem,2,26712,79.84
134289279330544,2022-12-24,LAW342,Wharton,non-Stem,3,22866,90.19
134289279325072,2022-11-22,CS6382,Caltech,Stem,3,21385,78.75
134289279327328,2022-10-31,MAN6382,Yale,non-Stem,2,19106,82.95
134289279324640,2022-06-20,LAW342,Wharton,non-Stem,2,25250,85.01
134289279326128,2022-12-18,CS6382,Caltech,Stem,3,23332,72.36
134289279323440,2022-07-05,CS6382,Caltech,Stem,2,29161,61.03
134289279330640,2022-08-11,CS4382,Caltech,Stem,3,28318,68.97
134289279324736,2022-09-30,LAW342,Wharton,non-Stem,2,19871,70.77
134289279331696,,CS6382,Caltech,Stem,4,27696,80.54
134289279331648,2022-10-16,LAW302,Wharton,non-Stem,1,25213,81.3
134289279323392,2022-11-19,LAW102,Wharton,non-Stem,2,19750,75.25
134289279326080,2022-09-13,CS6382,Caltech,Stem,1,21281,69.38
134289279326848,2022-09-01,LAW302,Wharton,non-Stem,4,21834,61.24
134289279327280,2022-07-15,CS6382,Caltech,Stem,1,25708,83.0
134289279330592,2022-12-18,CS6332,Caltech,Stem,1,18035,78.01
134289279330976,2022-09-04,MAN6382,Yale,non-Stem,2,22552,88.66
134289279330400,2022-11-11,LAW342,Wharton,non-Stem,4,28183,91.81
134289279321904,2022-12-23,CS6332,Caltech,Stem,,27813,83.03
134289279331792,2022-11-25,MAN4382,Yale,non-Stem,3,29988,81.65
134289279331840,2022-11-24,MAN4382,Yale,non-Stem,2,22430,82.87
134289279326896,2022-12-30,MAN6332,Yale,non-Stem,2,22982,83.25
134289279322000,2022-09-06,CS6332,Caltech,Stem,1,28168,88.18
134289279321808,2022-07-05,MAN4382,Yale,non-Stem,3,22524,95.27
134289279331216,2022-05-30,MAN4382,Yale,non-Stem,3,29485,88.19
134289279331264,2022-10-02,CS6332,Caltech,Stem,2,27129,64.08
134289279321760,2022-10-30,MAN4382,Yale,non-Stem,2,17303,71.19
134289279321952,2022-06-18,CS6382,Caltech,Stem,2,24160,76.25
134289279325456,2022-12-24,LAW102,Wharton,non-Stem,1,23846,74.91
134289279330832,2022-12-14,LAW342,Wharton,non-Stem,,17368,77.74
134289279330880,2022-07-13,LAW342,Wharton,non-Stem,1,26453,88.46
134289279331408,2022-08-21,LAW342,Wharton,non-Stem,1,19750,72.22
134289279331456,2022-08-27,CS6332,Caltech,Stem,2,24461,63.54
134289279331504,2022-02-27,MAN6382,Yale,non-Stem,2,22876,72.0
134289279332224,2022-11-06,MAN4382,Yale,non-Stem,3,22971,85.58
134289279332176,2022-12-27,LAW342,Wharton,non-Stem,,20600,81.02
134289279332128,2022-11-11,CS6382,Caltech,Stem,4,26373,77.77
134289279332080,2022-10-28,CS4382,Caltech,Stem,2,22117,76.31
134289279330208,2022-11-01,MAN6382,Yale,non-Stem,3,19996,98.15
134289279330112,2022-11-18,MAN4382,Yale,non-Stem,2,21621,77.03
134289279330064,2022-11-04,MAN4382,Yale,non-Stem,1,23849,70.58
134289279330016,2022-12-15,CS6332,Caltech,Stem,2,17340,89.99
134289279329968,2022-12-20,MAN6382,Yale,non-Stem,1,21463,96.21
134289279329920,2022-11-05,LAW102,Wharton,non-Stem,,20467,82.63
134289279329872,2022-07-19,CS4382,Caltech,Stem,1,20578,73.81
134289279329824,2022-09-08,MAN4382,Yale,non-Stem,1,29708,78.06
134289279323776,2022-11-17,MAN6382,Yale,non-Stem,2,21268,92.87
134289279324880,2022-07-31,MAN6382,Yale,non-Stem,1,23019,77.83
